,Row ID,Ship Date,Product ID,Category,Sub-Category,Product Name,Sales
2573,2574,14/07/2018,FUR-FU-10000293,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,526.45
2574,2575,27/11/2015,OFF-EN-10004955,Office Supplies,Envelopes,Fashion Color Clasp Envelopes,16.23
2575,2576,27/11/2015,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,319.9
2576,2577,27/11/2015,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,11.36
2577,2578,27/11/2015,OFF-AP-10002734,Office Supplies,Appliances,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,675.12
2578,2579,31/01/2015,FUR-FU-10004587,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",62.82
2579,2580,31/01/2015,OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",489.92
2580,2581,31/01/2015,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",19.44
2581,2582,31/01/2015,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",16.68
2582,2583,31/01/2015,TEC-PH-10004833,Technology,Phones,Macally Suction Cup Mount,155.35
2583,2584,31/01/2015,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,12.42
2584,2585,31/01/2015,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,187.98
2585,2586,10/11/2016,OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",6.608
2586,2587,06/07/2018,OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,248.57
2587,2588,06/07/2018,FUR-FU-10002045,Furniture,Furnishings,"Executive Impressions 14""",22.23
2588,2589,09/05/2017,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",5.98
2589,2590,09/05/2017,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,246.168
2590,2591,14/09/2017,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",14.136
2591,2592,14/09/2017,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,601.47
2592,2593,26/11/2018,TEC-PH-10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,79.1
2593,2594,26/11/2018,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",327.84
2594,2595,17/05/2018,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,180.96
2595,2596,17/05/2018,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,914.97
2596,2597,17/05/2018,TEC-PH-10002310,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,587.97
2597,2598,17/05/2018,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,530.34
2598,2599,17/05/2018,OFF-PA-10001752,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),14.94
2599,2600,29/04/2018,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,121.94
2600,2601,29/04/2018,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",122.71
2601,2602,04/06/2017,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,14.94
2602,2603,04/06/2017,TEC-MA-10003356,Technology,Machines,Panasonic KX MC6040 Color Laser Multifunction Printer,1349.85
2603,2604,04/06/2017,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,136.784
2604,2605,04/06/2017,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",61.12
2605,2606,21/12/2015,OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels,1.167
2606,2607,10/03/2017,OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener,16.99
2607,2608,30/11/2015,TEC-AC-10001635,Technology,Accessories,KeyTronic KT400U2 - Keyboard - Black,24.671999999999997
2608,2609,30/11/2015,OFF-LA-10001317,Office Supplies,Labels,Avery 520,2.52
2609,2610,30/11/2015,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1218.735
2610,2611,30/11/2015,OFF-LA-10000248,Office Supplies,Labels,Avery 52,5.904
2611,2612,30/11/2015,OFF-PA-10000955,Office Supplies,Paper,Southworth 25% Cotton Granite Paper & Envelopes,15.696
2612,2613,30/11/2015,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",6.096
2613,2614,05/05/2017,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",41.568000000000005
2614,2615,03/05/2015,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,230.28
2615,2616,03/05/2015,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",18.288
2616,2617,05/04/2018,OFF-LA-10003663,Office Supplies,Labels,Avery 498,5.78
2617,2618,05/04/2018,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,121.68
2618,2619,26/12/2018,OFF-AR-10000369,Office Supplies,Art,Design Ebony Sketching Pencil,4.17
2619,2620,26/12/2018,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",67.04
2620,2621,26/12/2018,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,37.32
2621,2622,26/12/2018,OFF-LA-10001404,Office Supplies,Labels,Avery 517,18.45
2622,2623,06/12/2015,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,25.92
2623,2624,24/10/2018,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,11199.968
2624,2625,24/10/2018,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,2399.6
2625,2626,24/10/2018,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,63.9
2626,2627,24/10/2018,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,52.99
2627,2628,15/11/2018,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,60.864
2628,2629,15/11/2018,TEC-MA-10002210,Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,652.995
2629,2630,15/11/2018,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,11.22
2630,2631,15/09/2016,OFF-PA-10000477,Office Supplies,Paper,Xerox 1952,14.94
2631,2632,20/05/2018,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,39.96
2632,2633,20/05/2018,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,42.623999999999995
2633,2634,20/05/2018,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,220.96
2634,2635,10/07/2016,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,4.928
2635,2636,10/07/2016,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,7.23
2636,2637,19/08/2016,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,323.1
2637,2638,18/06/2018,OFF-PA-10000697,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",19.04
2638,2639,18/06/2018,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,13.128
2639,2640,18/06/2018,OFF-AR-10004691,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,64.14
2640,2641,18/06/2018,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,858.24
2641,2642,25/02/2016,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,29.99
2642,2643,30/12/2017,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,186.048
2643,2644,21/04/2017,TEC-PH-10003092,Technology,Phones,Motorola L804,36.792
2644,2645,21/04/2017,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",18.624000000000002
2645,2646,12/09/2015,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",57.69
2646,2647,12/09/2015,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",42.81
2647,2648,12/09/2015,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,12.96
2648,2649,12/09/2015,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",821.88
2649,2650,12/09/2015,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,104.85
2650,2651,01/10/2017,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,424.9575
2651,2652,21/09/2018,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,10.776
2652,2653,21/09/2018,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",11.784
2653,2654,21/09/2018,OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,164.88
2654,2655,21/09/2018,FUR-BO-10003404,Furniture,Bookcases,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",1292.94
2655,2656,21/09/2018,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",25.584
2656,2657,21/09/2018,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",261.74
2657,2658,21/09/2018,OFF-LA-10001175,Office Supplies,Labels,Avery 514,14.4
2658,2659,20/08/2017,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86
2659,2660,28/12/2016,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,883.84
2660,2661,02/12/2018,TEC-PH-10002834,Technology,Phones,Google Nexus 5,1979.89
2661,2662,02/12/2018,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",79.96
2662,2663,15/04/2018,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,8.76
2663,2664,04/05/2017,OFF-LA-10001569,Office Supplies,Labels,Avery 499,3.984
2664,2665,04/05/2017,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,370.62
2665,2666,04/05/2017,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,2.742
2666,2667,01/10/2017,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,79.512
2667,2668,01/10/2017,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,28.351999999999997
2668,2669,30/08/2016,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",40.784
2669,2670,30/08/2016,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,105.96
2670,2671,12/09/2015,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,166.44
2671,2672,12/09/2015,FUR-CH-10003761,Furniture,Chairs,Global Italian Leather Office Chair,785.88
2672,2673,12/09/2015,OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,26.2
2673,2674,12/09/2015,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1325.85
2674,2675,03/12/2018,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,166.44
2675,2676,02/12/2018,OFF-AR-10000422,Office Supplies,Art,Pencil and Crayon Sharpener,8.76
2676,2677,02/12/2018,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,43.583999999999996
2677,2678,21/06/2015,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",11.088
2678,2679,21/06/2015,OFF-BI-10002931,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",25.164
2679,2680,27/01/2018,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,14.4
2680,2681,27/01/2018,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,619.95
2681,2682,27/01/2018,OFF-BI-10001196,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",89.52
2682,2683,27/01/2018,TEC-MA-10002981,Technology,Machines,I.R.I.S IRISCard Anywhere 5 Card Scanner,350.973
2683,2684,27/01/2018,TEC-PH-10003601,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",164.99
2684,2685,06/07/2018,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,312.552
2685,2686,11/09/2017,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",95.95200000000001
2686,2687,11/09/2017,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,3.2039999999999997
2687,2688,05/08/2017,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,3.98
2688,2689,14/11/2016,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",15.7
2689,2690,02/07/2015,OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,5.247999999999999
2690,2691,08/12/2018,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,5.346
2691,2692,02/09/2017,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",15.48
2692,2693,02/09/2017,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,108.57600000000001
2693,2694,28/01/2017,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",109.9
2694,2695,20/10/2015,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",15.384
2695,2696,09/02/2017,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,30.351999999999997
2696,2697,23/03/2015,TEC-MA-10003626,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,821.3
2697,2698,23/03/2015,TEC-MA-10002412,Technology,Machines,Cisco TelePresence System EX90 Videoconferencing Unit,22638.48
2698,2699,23/03/2015,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,21.375999999999998
2699,2700,23/03/2015,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,8.016
2700,2701,23/03/2015,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",30.768
2701,2702,23/03/2015,OFF-FA-10003112,Office Supplies,Fasteners,Staples,18.936
2702,2703,23/03/2015,FUR-FU-10001986,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",122.352
2703,2704,30/05/2015,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,116.28
2704,2705,13/07/2018,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,132.6
2705,2706,21/06/2018,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,16.68
2706,2707,21/06/2018,OFF-PA-10001246,Office Supplies,Paper,Xerox 215,19.44
2707,2708,21/06/2018,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,192.16
2708,2709,06/02/2016,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",227.36
2709,2710,06/02/2016,TEC-MA-10000488,Technology,Machines,Bady BDG101FRU Card Printer,1919.976
2710,2711,15/12/2016,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,12.828
2711,2712,11/10/2018,FUR-FU-10003577,Furniture,Furnishings,Nu-Dell Leatherette Frames,45.888000000000005
2712,2713,01/08/2018,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,60.12
2713,2714,29/04/2015,TEC-PH-10004531,Technology,Phones,AT&T CL2909,302.376
2714,2715,06/12/2016,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,13.9
2715,2716,08/12/2015,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,129.98
2716,2717,01/09/2018,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,71.98
2717,2718,13/09/2015,TEC-PH-10002075,Technology,Phones,AT&T EL51110 DECT,377.97
2718,2719,27/12/2018,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",124.36
2719,2720,08/12/2015,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,23.976
2720,2721,08/11/2015,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,8.376
2721,2722,08/11/2015,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,58.24
2722,2723,19/04/2017,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,81.2
2723,2724,08/10/2015,OFF-LA-10004689,Office Supplies,Labels,Avery 512,14.45
2724,2725,08/10/2015,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,95.648
2725,2726,13/11/2018,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,359.97
2726,2727,13/11/2018,FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables,350.352
2727,2728,24/12/2018,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,1.641
2728,2729,24/12/2018,TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,629.9580000000001
2729,2730,19/02/2018,OFF-AR-10001547,Office Supplies,Art,Newell 311,6.63
2730,2731,19/02/2018,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,799.96
2731,2732,19/02/2018,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",107.53
2732,2733,06/07/2015,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",73.98
2733,2734,06/07/2015,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,5.58
2734,2735,23/02/2016,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,49.12
2735,2736,19/11/2016,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,377.97
2736,2737,19/11/2016,OFF-PA-10001560,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4” x 11”",42.28
2737,2738,19/11/2016,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,299.97
2738,2739,19/11/2016,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,89.98
2739,2740,18/04/2018,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,477.24
2740,2741,18/04/2018,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,25.98
2741,2742,27/02/2017,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,46.72
2742,2743,08/11/2015,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",35.34
2743,2744,25/06/2016,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",257.64
2744,2745,25/06/2016,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service,125.976
2745,2746,11/08/2018,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,79.992
2746,2747,17/05/2015,FUR-TA-10002228,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",700.056
2747,2748,26/11/2016,TEC-AC-10004127,Technology,Accessories,SanDisk Cruzer 8 GB USB Flash Drive,27.168000000000003
2748,2749,08/12/2016,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,8.226
2749,2750,14/06/2015,FUR-CH-10002758,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",585.552
2750,2751,11/08/2015,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,423.28
2751,2752,30/05/2015,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,225.296
2752,2753,21/04/2016,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,5.56
2753,2754,21/04/2016,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,323.37
2754,2755,21/04/2016,TEC-PH-10002310,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,783.96
2755,2756,21/04/2016,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,1447.65
2756,2757,21/04/2016,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,11.96
2757,2758,13/06/2017,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,239.97
2758,2759,15/03/2017,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",76.92
2759,2760,15/03/2017,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,481.32
2760,2761,29/05/2015,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",48.4
2761,2762,14/10/2018,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,0.99
2762,2763,14/10/2018,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,101.84
